time_s,capped
0.0018298625946044922,0
0.001651763916015625,0
0.004125833511352539,0
0.13785099983215332,0
0.0017328262329101562,0
0.0009577274322509766,0
0.00013065338134765625,0
0.0015399456024169922,0
0.07613873481750488,0
0.0023305416107177734,0
0.001917123794555664,0
0.004575490951538086,0
0.0006151199340820312,0
0.032114267349243164,0
0.007888317108154297,0
0.0009813308715820312,0
9.72747802734375e-05,0
9.72747802734375e-05,0
0.0016486644744873047,0
0.010875225067138672,0
0.0006847381591796875,0
0.04679465293884277,0
0.16129350662231445,0
16.061412572860718,0
0.028828859329223633,0
0.000835418701171875,0
0.007994413375854492,0
0.00013208389282226562,0
0.005208492279052734,0
0.0019550323486328125,0
0.0018558502197265625,0
0.0061109066009521484,0
0.012571573257446289,0
0.00016546249389648438,0
9.655952453613281e-05,0
0.016010284423828125,0
0.0016930103302001953,0
0.0001678466796875,0
0.5213828086853027,0
0.026188135147094727,0
0.015253543853759766,0
0.0028078556060791016,0
0.0011172294616699219,0
0.007788658142089844,0
0.024402618408203125,0
0.0029985904693603516,0
0.0006976127624511719,0
0.008987188339233398,0
0.0012271404266357422,0
0.0001163482666015625,0
0.00010347366333007812,0
0.0004782676696777344,0
0.001318216323852539,0
0.04285597801208496,0
0.003442525863647461,0
0.0001614093780517578,0
0.00010633468627929688,0
0.0002803802490234375,0
0.0009870529174804688,0
0.01758885383605957,0
0.004362583160400391,0
0.0012569427490234375,0
0.0011868476867675781,0
0.007869958877563477,0
0.0059947967529296875,0
0.010348320007324219,0
0.0008714199066162109,0
0.006350517272949219,0
0.0009889602661132812,0
0.003588438034057617,0
0.11394333839416504,0
0.0025453567504882812,0
0.0011014938354492188,0
0.22045302391052246,0
14.098654985427856,0
0.0001742839813232422,0
0.19244885444641113,0
0.010283946990966797,0
0.00010800361633300781,0
0.0014748573303222656,0
0.0001163482666015625,0
0.0020194053649902344,0
0.02880716323852539,0
0.009109258651733398,0
0.0002601146697998047,0
0.008948087692260742,0
9.799003601074219e-05,0
9.918212890625e-05,0
0.0392765998840332,0
0.0006124973297119141,0
9.679794311523438e-05,0
0.03138279914855957,0
0.011091947555541992,0
0.002387523651123047,0
0.00010991096496582031,0
0.022826433181762695,0
0.4829366207122803,0
0.0027799606323242188,0
0.005248546600341797,0
0.29015612602233887,0
0.028954744338989258,0
0.0009591579437255859,0
0.0009984970092773438,0
0.0019936561584472656,0
0.0013740062713623047,0
0.1138763427734375,0
0.0011191368103027344,0
0.04707908630371094,0
0.17435526847839355,0
0.0016341209411621094,0
0.004598855972290039,0
0.15921282768249512,0
0.0014569759368896484,0
0.00012230873107910156,0
0.15961766242980957,0
0.001481771469116211,0
0.1331923007965088,0
0.0005156993865966797,0
0.21129465103149414,0
0.0015251636505126953,0
0.00016188621520996094,0
0.00012254714965820312,0
0.14132022857666016,0
0.01512289047241211,0
0.0006659030914306641,0
0.020328521728515625,0
0.038514137268066406,0
0.023753881454467773,0
0.00021266937255859375,0
0.00010323524475097656,0
9.34600830078125e-05,0
0.00025653839111328125,0
0.13268423080444336,0
0.009673118591308594,0
0.0010695457458496094,0
0.0007104873657226562,0
0.0006163120269775391,0
9.489059448242188e-05,0
0.0006163120269775391,0
0.0005908012390136719,0
0.00011849403381347656,0
0.018772125244140625,0
0.0017750263214111328,0
0.3216559886932373,0
0.0006420612335205078,0
0.0033295154571533203,0
0.0057830810546875,0
0.040502071380615234,0
0.0013797283172607422,0
0.00012350082397460938,0
2.1889402866363525,0
0.1252608299255371,0
0.02055191993713379,0
0.012382268905639648,0
0.48824572563171387,0
0.00017690658569335938,0
0.00010347366333007812,0
9.608268737792969e-05,0
0.013106107711791992,0
0.00029778480529785156,0
0.004774808883666992,0
0.01861286163330078,0
0.009268999099731445,0
0.0006818771362304688,0
0.02566385269165039,0
0.01822662353515625,0
0.00015425682067871094,0
0.00011301040649414062,0
0.0005581378936767578,0
0.00012826919555664062,0
0.000110626220703125,0
0.0008790493011474609,0
0.003965616226196289,0
0.01595020294189453,0
0.02559518814086914,0
0.005468130111694336,0
0.00013780593872070312,0
0.008235454559326172,0
0.01273345947265625,0
0.11831164360046387,0
1.7034618854522705,0
0.019693851470947266,0
0.0010266304016113281,0
0.0014965534210205078,0
0.00011730194091796875,0
0.0021181106567382812,0
0.0037276744842529297,0
0.0020003318786621094,0
0.00011706352233886719,0
0.00021696090698242188,0
0.00010037422180175781,0
0.00010156631469726562,0
0.0011487007141113281,0
0.1266930103302002,0
0.10930061340332031,0
0.11537337303161621,0
3.251518726348877,0
0.012373685836791992,0
0.0009620189666748047,0
0.0005981922149658203,0
0.0060923099517822266,0
0.008066654205322266,0
0.09686708450317383,0
0.0037462711334228516,0
0.0032014846801757812,0
0.0009119510650634766,0
0.0042307376861572266,0
0.0019826889038085938,0
0.00011348724365234375,0
0.001340627670288086,0
0.00011110305786132812,0
0.015172481536865234,0
0.0020668506622314453,0
0.00010251998901367188,0
0.0008590221405029297,0
0.06648969650268555,0
0.00023508071899414062,0
0.00011301040649414062,0
0.00012087821960449219,0
0.0006868839263916016,0
0.007138967514038086,0
0.00011730194091796875,0
0.0011801719665527344,0
0.0005345344543457031,0
